"Price","District","City","Type","EnergyCertificate","Parking","ConstructionYear","TotalArea","Elevator","TotalRooms","LivingArea","NumberOfBathrooms","lat","long"
382647,"Faro","Olhão","Apartment","No Certificate",1,2022,128,"True",3,128,2,37.0162727,-7.9351771
278717,"Faro","Olhão","Apartment","No Certificate",1,2022,81,"True",2,81,2,37.0162727,-7.9351771
252670,"Faro","Olhão","Apartment","No Certificate",1,2022,70,"True",1,70,1,37.0162727,-7.9351771
385474,"Faro","Olhão","Apartment","No Certificate",1,2022,129,"True",3,129,2,37.0162727,-7.9351771
295000,"Faro","Loulé","Apartment","D",1,1977,60,"True",1,47,1,37.0162727,-7.9351771
393957,"Faro","Olhão","Apartment","No Certificate",1,2022,132,"True",3,132,2,37.0162727,-7.9351771
391129,"Faro","Olhão","Apartment","No Certificate",1,2022,128,"True",3,128,2,37.0162727,-7.9351771
425000,"Faro","Loulé","Apartment","C",0,1977,62,"True",1,49,1,37.0162727,-7.9351771
402439,"Faro","Olhão","Apartment","No Certificate",1,2022,132,"True",3,132,2,37.0162727,-7.9351771
585000,"Faro","Loulé","Apartment","A",1,2021,136,"True",3,119,2,37.0162727,-7.9351771
219000,"Faro","Loulé","Apartment","C",1,1991,70,"True",1,70,1,37.0162727,-7.9351771
737000,"Faro","Loulé","Apartment","B",2,2023,172,"True",3,107,2,37.0162727,-7.9351771
695000,"Faro","Loulé","Apartment","B",2,2023,172,"True",2,89,2,37.0162727,-7.9351771
625000,"Faro","Loulé","Apartment","A",1,2023,136,"True",3,119,2,37.0162727,-7.9351771
795000,"Faro","Loulé","Apartment","A",2,2023,136,"True",3,119,2,37.0162727,-7.9351771
220000,"Faro","Portimão","Apartment","C",0,2003,145,"True",3,145,2,37.0162727,-7.9351771
495000,"Faro","Albufeira","Apartment","D",1,2003,137,"False",2,107,2,37.0162727,-7.9351771
552000,"Faro","Albufeira","Apartment","A",2,2023,160,"True",3,116,3,37.0162727,-7.9351771
280000,"Faro","Tavira","Apartment","A",1,2022,92,"True",1,78,1,37.0162727,-7.9351771
425000,"Faro","Tavira","Apartment","A",2,2022,126,"True",2,112,2,37.0162727,-7.9351771
520000,"Faro","Albufeira","Apartment","A",2,2023,161,"True",3,116,3,37.0162727,-7.9351771
550000,"Faro","Albufeira","Apartment","A",2,2023,161,"True",3,116,3,37.0162727,-7.9351771
280000,"Faro","Albufeira","Apartment","C",0,1988,79,"False",1,72,1,37.0162727,-7.9351771
380000,"Faro","Faro","Apartment","A",1,2021,85,"True",2,85,2,37.0162727,-7.9351771
395000,"Faro","Faro","Apartment","A",1,2021,85,"True",2,85,2,37.0162727,-7.9351771
7e+05,"Faro","Albufeira","Apartment","B",0,2021,97,"True",1,87,2,37.0162727,-7.9351771
875000,"Faro","Albufeira","House","D",0,1994,139,"False",2,125,3,37.0162727,-7.9351771
425000,"Faro","Faro","Apartment","A",1,2021,123,"False",3,123,2,37.0162727,-7.9351771
435000,"Faro","Faro","Apartment","A",1,2021,122,"False",3,122,2,37.0162727,-7.9351771
395000,"Faro","Faro","Apartment","A",1,2021,85,"True",2,85,2,37.0162727,-7.9351771
7e+05,"Faro","Albufeira","Apartment","B",0,2021,97,"True",1,87,2,37.0162727,-7.9351771
390000,"Faro","Faro","Apartment","A",1,2021,106,"False",2,106,2,37.0162727,-7.9351771
450000,"Faro","Faro","Apartment","A",1,2021,147,"False",2,147,2,37.0162727,-7.9351771
225000,"Faro","Tavira","Apartment","D",0,1996,98,"False",2,98,1,37.0162727,-7.9351771
325000,"Faro","Faro","Apartment","D",0,1992,195,"True",3,80,2,37.0162727,-7.9351771
410000,"Faro","Faro","Apartment","A",2,2021,71,"True",2,71,2,37.0162727,-7.9351771
218000,"Faro","Faro","Apartment","D",0,1989,109,"False",3,109,2,37.0162727,-7.9351771
316000,"Coimbra","Figueira da Foz","Apartment","No Certificate",1,2023,157,"True",3,157,2,40.2111931,-8.4294632
201450,"Coimbra","Figueira da Foz","Apartment","No Certificate",1,2023,112,"True",2,112,2,40.2111931,-8.4294632
289170,"Coimbra","Figueira da Foz","Apartment","No Certificate",1,2023,162,"True",4,162,3,40.2111931,-8.4294632
321300,"Coimbra","Figueira da Foz","Apartment","No Certificate",1,2023,160,"True",4,160,3,40.2111931,-8.4294632
210000,"Coimbra","Figueira da Foz","Apartment","No Certificate",1,2023,117,"True",2,117,2,40.2111931,-8.4294632
367500,"Coimbra","Figueira da Foz","Apartment","No Certificate",1,2023,160,"True",4,160,3,40.2111931,-8.4294632
199000,"Coimbra","Figueira da Foz","Apartment","No Certificate",1,2023,105,"True",2,105,2,40.2111931,-8.4294632
312900,"Coimbra","Figueira da Foz","Apartment","No Certificate",1,2023,160,"True",4,160,3,40.2111931,-8.4294632
188700,"Coimbra","Figueira da Foz","Apartment","No Certificate",1,2023,114,"True",2,114,2,40.2111931,-8.4294632
440000,"Coimbra","Figueira da Foz","Apartment","No Certificate",1,2023,150,"True",4,150,3,40.2111931,-8.4294632
325500,"Coimbra","Figueira da Foz","Apartment","No Certificate",1,2023,136,"True",4,136,3,40.2111931,-8.4294632
342720,"Coimbra","Figueira da Foz","Apartment","No Certificate",1,2023,157,"True",3,157,2,40.2111931,-8.4294632
195000,"Coimbra","Figueira da Foz","Apartment","No Certificate",1,2023,114,"True",2,114,2,40.2111931,-8.4294632
213000,"Coimbra","Coimbra","Apartment","B-",0,2021,115,"False",2,110,2,40.2111931,-8.4294632
220000,"Coimbra","Coimbra","Apartment","B",0,2021,115,"False",2,110,2,40.2111931,-8.4294632
220000,"Coimbra","Coimbra","Apartment","A",0,2021,115,"False",2,110,2,40.2111931,-8.4294632
360000,"Coimbra","Coimbra","Apartment","D",3,1991,85,"True",2,80,1,40.2111931,-8.4294632
230000,"Coimbra","Figueira da Foz","Apartment","C",2,1996,110,"False",3,110,2,40.2111931,-8.4294632
283500,"Coimbra","Coimbra","Apartment","No Certificate",1,2022,100,"True",2,90,2,40.2111931,-8.4294632
286000,"Coimbra","Coimbra","Apartment","No Certificate",1,2022,100,"True",2,90,2,40.2111931,-8.4294632
145000,"Coimbra","Figueira da Foz","House","C",0,1950,60,"False",2,60,2,40.2111931,-8.4294632
199500,"Évora","Évora","House","C",1,1992,161,"False",3,100,1,38.5707742,-7.9092808
185000,"Évora","Évora","House","No Certificate",0,1976,100,"False",2,55,1,38.5707742,-7.9092808
380000,"Évora","Évora","House","C",1,2002,151,"False",4,151,3,38.5707742,-7.9092808
335000,"Évora","Évora","House","E",0,2022,113,"False",2,113,2,38.5707742,-7.9092808
160000,"Évora","Évora","House","E",0,1951,86,"False",2,86,1,38.5707742,-7.9092808
116000,"Coimbra","Coimbra","Apartment","F",1,1979,63,"False",1,63,1,40.2111931,-8.4294632
235000,"Coimbra","Coimbra","Apartment","No Certificate",2,2021,83,"True",1,83,2,40.2111931,-8.4294632
224000,"Coimbra","Coimbra","Apartment","No Certificate",1,2021,83,"True",1,83,2,40.2111931,-8.4294632
185000,"Coimbra","Coimbra","Apartment","E",0,1973,62,"False",2,38,1,40.2111931,-8.4294632
148000,"Coimbra","Figueira da Foz","House","E",1,1950,187,"False",4,70,2,40.2111931,-8.4294632
540000,"Coimbra","Coimbra","Apartment","A+",3,2023,137,"True",3,137,3,40.2111931,-8.4294632
69900,"Coimbra","Figueira da Foz","House","No Certificate",0,1950,20,"False",2,20,1,40.2111931,-8.4294632
280000,"Coimbra","Coimbra","Apartment","D",0,1996,99,"True",2,99,1,40.2111931,-8.4294632
149000,"Coimbra","Coimbra","Apartment","D",0,1969,115,"False",3,115,2,40.2111931,-8.4294632
540000,"Coimbra","Coimbra","Apartment","A+",3,2023,137,"True",3,137,3,40.2111931,-8.4294632
151500,"Coimbra","Figueira da Foz","House","E",1,1997,172,"False",2,102,1,40.2111931,-8.4294632
119000,"Coimbra","Figueira da Foz","House","No Certificate",3,1995,136,"True",4,118,2,40.2111931,-8.4294632
115000,"Coimbra","Figueira da Foz","Apartment","C",0,1983,47,"True",1,47,1,40.2111931,-8.4294632
115000,"Coimbra","Coimbra","House","No Certificate",1,1998,55,"False",2,46,1,40.2111931,-8.4294632
199000,"Coimbra","Coimbra","Apartment","C",0,1989,92,"True",2,75,1,40.2111931,-8.4294632
139900,"Leiria","Leiria","Apartment","D",0,1992,81,"True",2,68,1,39.7437902,-8.8071119
199000,"Coimbra","Coimbra","Apartment","E",1,1979,92,"False",4,86,2,40.2111931,-8.4294632
198000,"Coimbra","Coimbra","Apartment","D",0,1981,88,"True",2,85,1,40.2111931,-8.4294632
88500,"Coimbra","Coimbra","House","E",0,1966,140,"False",4,93,1,40.2111931,-8.4294632
70000,"Coimbra","Coimbra","House","No Certificate",0,1970,60,"False",2,30,1,40.2111931,-8.4294632
265000,"Coimbra","Coimbra","Apartment","A",1,2023,75,"True",2,62,2,40.2111931,-8.4294632
235000,"Coimbra","Coimbra","Apartment","D",0,1963,94,"False",3,80,2,40.2111931,-8.4294632
172000,"Coimbra","Coimbra","Apartment","E",1,1984,120,"False",3,100,2,40.2111931,-8.4294632
315000,"Coimbra","Coimbra","Apartment","A",1,2023,75,"True",2,62,2,40.2111931,-8.4294632
325000,"Coimbra","Coimbra","Apartment","A",1,2023,113,"True",3,95,2,40.2111931,-8.4294632
390000,"Coimbra","Coimbra","Apartment","A",1,2023,113,"True",3,95,2,40.2111931,-8.4294632
255000,"Coimbra","Coimbra","Apartment","A",1,2023,167,"True",2,90,2,40.2111931,-8.4294632
215000,"Coimbra","Coimbra","Apartment","A",1,2023,62,"True",1,50,1,40.2111931,-8.4294632
255000,"Coimbra","Coimbra","Apartment","A",1,2023,75,"True",2,62,2,40.2111931,-8.4294632
335000,"Coimbra","Coimbra","Apartment","A",1,2023,113,"True",3,95,2,40.2111931,-8.4294632
320000,"Coimbra","Figueira da Foz","House","F",2,1965,170,"False",4,125,3,40.2111931,-8.4294632
175000,"Coimbra","Figueira da Foz","Apartment","No Certificate",0,2023,85,"True",2,57,1,40.2111931,-8.4294632
240000,"Coimbra","Figueira da Foz","Apartment","No Certificate",0,2023,139,"True",3,84,1,40.2111931,-8.4294632
112000,"Coimbra","Figueira da Foz","Apartment","No Certificate",0,2023,52,"True",1,39,1,40.2111931,-8.4294632
250000,"Coimbra","Figueira da Foz","Apartment","No Certificate",0,2023,124,"True",3,78,2,40.2111931,-8.4294632
145000,"Coimbra","Figueira da Foz","House","D",0,1977,77,"False",2,61,2,40.2111931,-8.4294632
140000,"Coimbra","Coimbra","House","D",1,2000,95,"False",2,54,1,40.2111931,-8.4294632
72500,"Coimbra","Figueira da Foz","House","B",1,1971,91,"False",2,58,2,40.2111931,-8.4294632
60000,"Coimbra","Figueira da Foz","House","No Certificate",0,1950,101,"False",1,47,1,40.2111931,-8.4294632
295000,"Coimbra","Coimbra","Apartment","B",0,2023,81,"True",2,81,2,40.2111931,-8.4294632
360000,"Coimbra","Coimbra","Apartment","B",1,2023,134,"True",3,134,3,40.2111931,-8.4294632
265000,"Coimbra","Coimbra","Apartment","No Certificate",1,2023,70,"True",2,62,2,40.2111931,-8.4294632
175000,"Coimbra","Coimbra","Apartment","D",0,1970,69,"False",3,61,1,40.2111931,-8.4294632
325000,"Coimbra","Coimbra","Apartment","A",1,2023,95,"True",2,85,3,40.2111931,-8.4294632
240000,"Coimbra","Coimbra","Apartment","A",1,2023,57,"True",1,50,1,40.2111931,-8.4294632
260000,"Coimbra","Coimbra","Apartment","A+",3,2023,111,"True",1,65,1,40.2111931,-8.4294632
170000,"Coimbra","Figueira da Foz","Apartment","No Certificate",0,2022,187,"True",1,67,1,40.2111931,-8.4294632
390000,"Coimbra","Figueira da Foz","Apartment","No Certificate",1,2023,187,"True",2,111,3,40.2111931,-8.4294632
570000,"Coimbra","Coimbra","Apartment","A+",3,2023,146,"True",3,146,3,40.2111931,-8.4294632
580000,"Coimbra","Coimbra","Apartment","A+",3,2023,146,"True",3,146,3,40.2111931,-8.4294632
512000,"Coimbra","Figueira da Foz","Apartment","No Certificate",1,2023,187,"True",2,111,3,40.2111931,-8.4294632
252500,"Coimbra","Coimbra","Apartment","A+",2,2023,65,"True",1,65,1,40.2111931,-8.4294632
175000,"Coimbra","Coimbra","Apartment","E",0,1951,37,"False",1,26,1,40.2111931,-8.4294632
257500,"Faro","Portimão","Apartment","C",1,1988,112,"True",2,89,1,37.0162727,-7.9351771
695000,"Faro","Loulé","Apartment","C",2,2005,111,"True",2,111,2,37.0162727,-7.9351771
235000,"Faro","Albufeira","Apartment","D",1,1993,70,"True",1,70,1,37.0162727,-7.9351771
210000,"Faro","Portimão","Apartment","C",0,2005,89,"False",3,83,2,37.0162727,-7.9351771
280000,"Faro","Loulé","Apartment","D",1,1994,50,"False",1,50,2,37.0162727,-7.9351771
215000,"Faro","Loulé","House","F",2,1988,181,"False",2,125,2,37.0162727,-7.9351771
245000,"Faro","Portimão","Apartment","D",0,1983,113,"True",3,104,2,37.0162727,-7.9351771
260000,"Faro","Loulé","Apartment","C",1,1990,68,"True",1,51,1,37.0162727,-7.9351771
221000,"Faro","Albufeira","Apartment","D",0,2008,64,"False",1,64,1,37.0162727,-7.9351771
270000,"Faro","Portimão","Apartment","D",1,1988,147,"True",2,100,2,37.0162727,-7.9351771
180000,"Faro","Portimão","Apartment","C",0,1982,91,"False",2,82,1,37.0162727,-7.9351771
320000,"Lisboa","Sintra","Apartment","C",2,2000,104,"True",3,104,2,38.7077507,-9.1365919
330000,"Faro","Portimão","Apartment","C",1,1997,79,"True",2,74,1,37.0162727,-7.9351771
799000,"Faro","Portimão","House","C",2,2008,148,"False",3,148,2,37.0162727,-7.9351771
256000,"Faro","Tavira","Apartment","C",1,2007,87,"True",2,87,2,37.0162727,-7.9351771
760000,"Faro","Loulé","Apartment","C",2,2005,160,"True",3,160,2,37.0162727,-7.9351771
575450,"Faro","Loulé","Apartment","C",2,2002,173,"True",2,93,2,37.0162727,-7.9351771
320000,"Faro","Loulé","Apartment","E",1,1985,96,"True",2,70,1,37.0162727,-7.9351771
310000,"Faro","Tavira","Apartment","D",1,2007,136,"True",3,136,2,37.0162727,-7.9351771
337000,"Faro","Olhão","House","C",0,2017,91,"False",2,91,2,37.0162727,-7.9351771
430000,"Faro","Loulé","Apartment","C",1,1991,73,"True",1,63,1,37.0162727,-7.9351771
275000,"Faro","Portimão","Apartment","D",1,2000,70,"True",1,58,1,37.0162727,-7.9351771
450000,"Faro","Portimão","Apartment","E",1,2003,149,"True",2,107,2,37.0162727,-7.9351771
175000,"Faro","Portimão","Apartment","D",0,1982,73,"True",1,58,1,37.0162727,-7.9351771
435000,"Faro","Faro","Apartment","A",1,2020,159,"True",3,95,2,37.0162727,-7.9351771
180000,"Faro","Portimão","Apartment","C",0,2000,71,"False",1,63,1,37.0162727,-7.9351771
229000,"Faro","Olhão","Apartment","D",0,1995,115,"False",2,92,1,37.0162727,-7.9351771
850000,"Faro","Olhão","Apartment","A+",1,2022,122,"True",2,122,3,37.0162727,-7.9351771
329000,"Faro","Portimão","Apartment","D",1,1988,75,"True",2,60,1,37.0162727,-7.9351771
180000,"Faro","Portimão","Apartment","C",0,1978,44,"True",1,34,1,37.0162727,-7.9351771
178000,"Faro","Portimão","Apartment","D",0,1993,49,"True",1,49,1,37.0162727,-7.9351771
234000,"Faro","Tavira","Apartment","C",0,1997,83,"True",2,70,1,37.0162727,-7.9351771
320000,"Faro","Loulé","Apartment","C",1,2007,129,"True",3,129,2,37.0162727,-7.9351771
230000,"Faro","Olhão","Apartment","F",0,1989,162,"False",3,162,2,37.0162727,-7.9351771
345000,"Faro","Tavira","House","E",0,1951,73,"False",2,66,1,37.0162727,-7.9351771
3e+05,"Faro","Faro","Apartment","D",0,2000,121,"True",4,107,2,37.0162727,-7.9351771
189000,"Faro","Tavira","Apartment","C",0,1986,78,"False",2,78,1,37.0162727,-7.9351771
279000,"Faro","Faro","Apartment","D",0,1997,98,"True",3,98,2,37.0162727,-7.9351771
260000,"Faro","Portimão","Apartment","C",0,1998,73,"False",2,70,1,37.0162727,-7.9351771
455000,"Faro","Loulé","Apartment","C",0,2000,101,"False",2,101,2,37.0162727,-7.9351771
357000,"Faro","Faro","House","C",0,2003,142,"False",3,112,2,37.0162727,-7.9351771
185000,"Faro","Portimão","Apartment","C",0,1989,65,"True",1,56,1,37.0162727,-7.9351771
249500,"Faro","Albufeira","Apartment","No Certificate",0,1988,85,"False",2,65,1,37.0162727,-7.9351771
225000,"Faro","Portimão","Apartment","D",0,1994,70,"False",1,66,1,37.0162727,-7.9351771
245000,"Faro","Albufeira","Apartment","D",0,1991,75,"False",2,75,2,37.0162727,-7.9351771
190000,"Faro","Portimão","Apartment","E",0,1980,100,"True",3,100,2,37.0162727,-7.9351771
255000,"Faro","Tavira","House","D",0,1965,64,"False",3,60,2,37.0162727,-7.9351771
430000,"Faro","Portimão","Apartment","D",3,2016,137,"True",4,114,3,37.0162727,-7.9351771
260000,"Faro","Portimão","Apartment","C",1,2000,118,"False",2,82,1,37.0162727,-7.9351771
185000,"Faro","Portimão","Apartment","D",0,1989,66,"False",1,58,1,37.0162727,-7.9351771
257000,"Faro","Albufeira","Apartment","D",0,1989,70,"False",2,70,2,37.0162727,-7.9351771
185000,"Faro","Albufeira","Apartment","D",1,1978,52,"False",1,52,1,37.0162727,-7.9351771
349000,"Faro","Tavira","Apartment","C",1,2008,101,"True",2,30,1,37.0162727,-7.9351771
225990,"Faro","Loulé","Apartment","D",0,1991,59,"False",1,59,1,37.0162727,-7.9351771
115000,"Faro","Faro","Apartment","D",0,1981,41,"True",1,41,1,37.0162727,-7.9351771
295000,"Faro","Loulé","House","D",0,2006,130,"False",3,130,2,37.0162727,-7.9351771
150000,"Faro","Albufeira","Apartment","D",0,1984,69,"True",1,63,1,37.0162727,-7.9351771
299000,"Faro","Albufeira","Apartment","D",1,1982,95,"False",2,95,1,37.0162727,-7.9351771
229990,"Faro","Portimão","Apartment","D",0,2003,89,"True",2,81,1,37.0162727,-7.9351771
390000,"Faro","Loulé","Apartment","D",1,1987,105,"True",2,92,2,37.0162727,-7.9351771
890000,"Faro","Loulé","Apartment","D",0,1977,138,"True",3,126,2,37.0162727,-7.9351771
489000,"Faro","Loulé","Apartment","E",1,1985,110,"True",2,88,2,37.0162727,-7.9351771
4e+05,"Faro","Olhão","House","A",1,2021,133,"False",3,133,2,37.0162727,-7.9351771
315000,"Faro","Faro","Apartment","C",2,2005,126,"True",3,126,3,37.0162727,-7.9351771
298000,"Faro","Portimão","Apartment","C",1,2012,118,"True",2,118,2,37.0162727,-7.9351771
215000,"Faro","Tavira","Apartment","B-",0,2008,72,"True",1,72,1,37.0162727,-7.9351771
321000,"Faro","Tavira","Apartment","C",0,2004,106,"False",3,106,2,37.0162727,-7.9351771
367500,"Faro","Portimão","Apartment","C",1,2008,128,"True",2,80,2,37.0162727,-7.9351771
590000,"Faro","Tavira","House","A",2,2011,143,"False",3,143,3,37.0162727,-7.9351771
160000,"Faro","Portimão","Apartment","D",0,1974,47,"False",1,47,1,37.0162727,-7.9351771
175000,"Faro","Portimão","Apartment","C",1,1972,63,"True",2,55,1,37.0162727,-7.9351771
215000,"Faro","Tavira","Apartment","C",0,2001,72,"False",1,58,1,37.0162727,-7.9351771
365000,"Faro","Loulé","Apartment","B-",1,2008,92,"True",2,92,2,37.0162727,-7.9351771
215000,"Faro","Portimão","Apartment","D",0,1974,81,"False",2,81,1,37.0162727,-7.9351771
150000,"Faro","Olhão","House","D",0,1981,79,"False",2,79,2,37.0162727,-7.9351771
249000,"Faro","Loulé","Apartment","D",1,1991,68,"True",2,65,1,37.0162727,-7.9351771
215000,"Faro","Portimão","Apartment","D",0,1974,76,"False",2,76,1,37.0162727,-7.9351771
160000,"Faro","Olhão","House","D",0,1992,79,"False",2,79,1,37.0162727,-7.9351771
350000,"Faro","Albufeira","Apartment","D",0,2003,92,"False",2,92,2,37.0162727,-7.9351771
250000,"Faro","Portimão","Apartment","D",0,1974,95,"False",2,95,2,37.0162727,-7.9351771
260000,"Faro","Portimão","Apartment","D",0,1974,120,"False",2,120,2,37.0162727,-7.9351771
3e+05,"Faro","Faro","Apartment","E",0,1988,103,"False",3,85,1,37.0162727,-7.9351771
190000,"Faro","Faro","Apartment","E",0,1988,90,"False",1,55,1,37.0162727,-7.9351771
350000,"Faro","Loulé","Apartment","C",1,1982,110,"False",2,75,1,37.0162727,-7.9351771
185000,"Faro","Albufeira","Apartment","C",0,1983,62,"True",1,62,2,37.0162727,-7.9351771
340000,"Faro","Faro","Apartment","E",0,1988,145,"False",3,95,2,37.0162727,-7.9351771
160000,"Faro","Faro","Apartment","E",0,1988,75,"False",1,55,1,37.0162727,-7.9351771
240000,"Faro","Faro","Apartment","E",0,1988,77,"False",2,65,1,37.0162727,-7.9351771
280000,"Faro","Faro","Apartment","E",0,1988,120,"False",2,85,1,37.0162727,-7.9351771
579000,"Faro","Loulé","House","C",2,2000,132,"False",3,132,3,37.0162727,-7.9351771
335000,"Faro","Portimão","House","E",1,1997,160,"False",3,123,2,37.0162727,-7.9351771
145000,"Faro","Albufeira","Apartment","F",0,2001,64,"False",1,51,1,37.0162727,-7.9351771
190000,"Faro","Portimão","Apartment","D",1,2006,84,"True",2,79,2,37.0162727,-7.9351771
239000,"Faro","Olhão","Apartment","B-",1,2007,90,"True",2,86,2,37.0162727,-7.9351771
230000,"Faro","Tavira","Apartment","A",1,2003,76,"True",1,76,1,37.0162727,-7.9351771
370000,"Faro","Tavira","Apartment","A",1,2003,93,"True",3,93,2,37.0162727,-7.9351771
580000,"Faro","Tavira","Apartment","A",1,2003,93,"True",3,93,3,37.0162727,-7.9351771
148000,"Faro","Portimão","Apartment","D",0,1977,56,"False",1,49,1,37.0162727,-7.9351771
640000,"Faro","Tavira","Apartment","A",1,2003,122,"True",3,122,3,37.0162727,-7.9351771
169000,"Faro","Portimão","Apartment","F",0,1978,69,"True",2,64,1,37.0162727,-7.9351771
310000,"Faro","Tavira","Apartment","C",0,2008,118,"False",2,107,2,37.0162727,-7.9351771
487000,"Faro","Tavira","Apartment","E",1,2007,195,"False",4,135,3,37.0162727,-7.9351771
295000,"Faro","Loulé","Apartment","C",1,2003,83,"True",2,83,1,37.0162727,-7.9351771
215000,"Faro","Tavira","Apartment","D",0,1988,124,"False",3,124,2,37.0162727,-7.9351771
